"Code","Location_ID","Visit_ID","Panel","Date","Year","Visit_Type","limited_RAM","Latin_Name","Common","Quadrat_NE","Quadrat_SE","Quadrat_SW","Quadrat_NW","quad_freq","Collected","Comments","TSN","Order","Family","Genus","Exotic","Invasive","PLANTS_Code","CoC_ME_ACAD","ACAD_ED","Aquatic","Fern_Ally","Graminoid","Herbaceous","Moss_Lichen","Shrub","Tree","Vine","Canopy_Exclusion","TSN_Accepted","Accepted_Latin_Name","Synonym","Author","Protected_species"
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Frangula alnus",NA,1,1,1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex stricta","upright sedge",0,0,1,1,NA,"0",NA,39435,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CAST8",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39435,"Carex stricta",NA,"Lam.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Maianthemum canadense","Canada mayflower",1,0,1,1,NA,"0",NA,503653,"Asparagales","Asparagaceae","Maianthemum",FALSE,FALSE,"MACA4",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503653,"Maianthemum canadense",NA,"Desf.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Doellingeria umbellata","parasol whitetop",1,1,1,1,NA,"0",NA,508093,"Asterales","Asteraceae","Doellingeria",FALSE,FALSE,"DOUM2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,508093,"Doellingeria umbellata",NA,"(Mill.) Nees",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex trisperma","threeseeded sedge",0,1,1,1,NA,"0",NA,39853,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CATR10",5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39853,"Carex trisperma",NA,"Dewey",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Rubus hispidus","bristly dewberry",0,0,1,1,NA,"0",NA,24943,"Rosales","Rosaceae","Rubus",FALSE,FALSE,"RUHI",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24943,"Rubus hispidus",NA,"L.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Dryopteris carthusiana","spinulose wood fern",0,0,0,1,NA,"0",NA,502157,"Polypodiales","Dryopteridaceae","Dryopteris",FALSE,FALSE,"DRCA11",4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,502157,"Dryopteris carthusiana",NA,"(Vill.) H.P. Fuchs",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Vaccinium corymbosum","highbush blueberry",1,1,1,1,NA,"0",NA,23573,"Ericales","Ericaceae","Vaccinium",FALSE,FALSE,"VACO",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23573,"Vaccinium corymbosum",NA,"L.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Betula papyrifera","paper birch",0,1,1,1,NA,"0",NA,19489,"Fagales","Betulaceae","Betula",FALSE,FALSE,"BEPA",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,19489,"Betula papyrifera","Betula papyrifera var. papyrifera","Marshall",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Betula populifolia","gray birch",1,1,1,1,NA,"0",NA,19497,"Fagales","Betulaceae","Betula",FALSE,FALSE,"BEPO",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,19497,"Betula populifolia",NA,"Marshall",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Lysimachia borealis",NA,1,1,1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex atlantica","prickly bog sedge",1,1,1,1,NA,"0",NA,39450,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CAAT4",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39450,"Carex atlantica",NA,"L.H. Bailey",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Ilex mucronata","mountain holly/catberry",1,1,0,1,NA,"0",NA,835359,"Aquifoliales","Aquifoliaceae","Ilex",FALSE,FALSE,"ILMU",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,835359,"Ilex mucronata",NA,"""(L.) Powell",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Vaccinium angustifolium","lowbush blueberry",0,0,1,1,NA,"0",NA,23579,"Ericales","Ericaceae","Vaccinium",FALSE,FALSE,"VAAN",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23579,"Vaccinium angustifolium",NA,"Aiton",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Picea rubens","red spruce",0,0,0,1,NA,"0",NA,18034,"Pinales","Pinaceae","Picea",FALSE,FALSE,"PIRU",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18034,"Picea rubens",NA,"Sarg.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex novae-angliae","New England sedge",1,0,0,1,NA,"0",NA,39472,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CANO4",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39472,"Carex novae-angliae",NA,"Schwein.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Scirpus cyperinus","woolgrass",0,0,0,1,NA,"0",NA,40228,"Poales","Cyperaceae","Scirpus",FALSE,FALSE,"SCCY",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40228,"Scirpus cyperinus",NA,"(L.) Kunth",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Kalmia angustifolia","sheep laurel",1,1,0,1,NA,"0",NA,503278,"Ericales","Ericaceae","Kalmia",FALSE,FALSE,"KAAN",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,503278,"Kalmia angustifolia",NA,"L.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Rhododendron canadense","rhodora",1,1,0,1,NA,"0",NA,23711,"Ericales","Ericaceae","Rhododendron",FALSE,FALSE,"RHCA6",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23711,"Rhododendron canadense",NA,"(L.) Torr.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex debilis","white edge sedge",1,1,0,0,NA,"0",NA,39572,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CADE5",3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39572,"Carex debilis","Carex debilis var. rudgei","Michx.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Chamaedaphne calyculata","leatherleaf",1,0,0,0,NA,"0",NA,23637,"Ericales","Ericaceae","Chamaedaphne",FALSE,FALSE,"CHCA2",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23637,"Chamaedaphne calyculata",NA,"(L.) Moench",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex brunnescens","brownish sedge",0,1,1,0,NA,"0",NA,39446,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CABR15",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39446,"Carex brunnescens",NA,"(Pers.) Poir.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Monotropa uniflora","Indianpipe",0,1,0,0,NA,"0",NA,23778,"Ericales","Ericaceae","Monotropa",FALSE,FALSE,"MOUN3",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23778,"Monotropa uniflora",NA,"L.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Spiraea alba","white meadowsweet",0,1,0,0,NA,"0",NA,25329,"Rosales","Rosaceae","Spiraea",FALSE,FALSE,"SPAL2",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25329,"Spiraea alba",NA,"Du Roi",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Carex folliculata","long sedge",0,1,1,0,NA,"0",NA,39392,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CAFO6",5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39392,"Carex folliculata",NA,"L.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Pinus strobus","eastern white pine",0,1,1,1,NA,"0",NA,183385,"Pinales","Pinaceae","Pinus",FALSE,FALSE,"PIST",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183385,"Pinus strobus",NA,"L.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Rhododendron groenlandicum","bog Labrador tea",0,1,0,0,NA,"0",NA,520050,"Ericales","Ericaceae","Rhododendron",FALSE,FALSE,"RHGR3",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,520050,"Rhododendron groenlandicum","Ledum groenlandicum","(Oeder) Kron & Judd",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Ilex verticillata","common winterberry",0,0,1,0,NA,"0",NA,27985,"Aquifoliales","Aquifoliaceae","Ilex",FALSE,FALSE,"ILVE",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27985,"Ilex verticillata",NA,"(L.) A. Gray",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Glyceria laxa",NA,0,0,1,0,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Salix petiolaris","slender willow",1,0,0,0,NA,"0",NA,22567,"Malpighiales","Salicaceae","Salix",FALSE,FALSE,"SAPE5",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22567,"Salix petiolaris",NA,"Sm.",FALSE
"GRME09",216,NA,NA,"8/14/2015",2015,"VS",1,"Larix laricina","tamarack",1,1,1,0,NA,"0",NA,183412,"Pinales","Pinaceae","Larix",FALSE,FALSE,"LALA",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183412,"Larix laricina",NA,"(Du Roi) K. Koch",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Carex lacustris","hairy sedge",1,1,1,1,NA,"0",NA,39409,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CALA16",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39409,"Carex lacustris",NA,"Willd.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Carex stricta","upright sedge",1,1,1,1,NA,"0",NA,39435,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CAST8",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39435,"Carex stricta",NA,"Lam.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Alnus incana ssp. Rugosa","speckled alder",1,1,0,1,NA,"0",NA,181888,"Fagales","Betulaceae","Alnus",FALSE,FALSE,"ALINR",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,181888,"Alnus rugosa",NA,"(Du Roi) R.T. Clausen",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Betula populifolia","gray birch",1,1,0,1,NA,"0",NA,19497,"Fagales","Betulaceae","Betula",FALSE,FALSE,"BEPO",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,19497,"Betula populifolia",NA,"Marshall",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Spiraea alba","white meadowsweet",1,1,1,1,NA,"0",NA,25329,"Rosales","Rosaceae","Spiraea",FALSE,FALSE,"SPAL2",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25329,"Spiraea alba",NA,"Du Roi",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Calamagrostis canadensis","bluejoint",1,1,1,1,NA,"0",NA,40544,"Poales","Poaceae","Calamagrostis",FALSE,FALSE,"CACA4",3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40544,"Calamagrostis canadensis",NA,"(Michx.) P. Beauv.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Populus tremuloides","quaking aspen",0,1,0,0,NA,"0",NA,195773,"Malpighiales","Salicaceae","Populus",FALSE,FALSE,"POTR5",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,195773,"Populus tremuloides",NA,"Michx.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Lysimachia terrestris","earth loosestrife",1,1,1,1,NA,"0",NA,23985,"Ericales","Primulaceae","Lysimachia",FALSE,FALSE,"LYTE2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23985,"Lysimachia terrestris",NA,"""(L.) Britton",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Acer rubrum","red maple",1,1,1,1,NA,"0",NA,28728,"Sapindales","Sapindaceae","Acer",FALSE,FALSE,"ACRU",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28728,"Acer rubrum",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Salix bebbiana","Bebb's willow",1,1,0,0,NA,"0",NA,22507,"Malpighiales","Salicaceae","Salix",FALSE,FALSE,"SABE2",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22507,"Salix bebbiana",NA,"Sarg.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Ilex verticillata","common winterberry",0,1,0,0,NA,"0",NA,27985,"Aquifoliales","Aquifoliaceae","Ilex",FALSE,FALSE,"ILVE",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27985,"Ilex verticillata",NA,"(L.) A. Gray",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Equisetum arvense","field horsetail",0,1,0,0,NA,"0",NA,17152,"Equisetales","Equisetaceae","Equisetum",FALSE,FALSE,"EQAR",2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17152,"Equisetum arvense",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Myrica gale","sweetgale",1,1,1,1,NA,"0",NA,19265,"Fagales","Myricaceae","Myrica",FALSE,FALSE,"MYGA",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19265,"Myrica gale",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Salix petiolaris","slender willow",1,1,1,1,NA,"0",NA,22567,"Malpighiales","Salicaceae","Salix",FALSE,FALSE,"SAPE5",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22567,"Salix petiolaris",NA,"Sm.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Thelypteris palustris","eastern marsh fern",0,1,0,0,NA,"0",NA,17251,"Polypodiales","Thelypteridaceae","Thelypteris",FALSE,FALSE,"THPA",3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17251,"Thelypteris palustris",NA,"Schott",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Carex lasiocarpa","woolly-fruit sedge",0,1,1,1,NA,"0",NA,39459,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CALA11",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39459,"Carex lasiocarpa",NA,"Ehrh.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Pinus strobus","eastern white pine",1,0,0,0,NA,"0",NA,183385,"Pinales","Pinaceae","Pinus",FALSE,FALSE,"PIST",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183385,"Pinus strobus",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Onoclea sensibilis","sensitive fern",1,0,0,0,NA,"0",NA,17637,"Polypodiales","Onocleaceae","Onoclea",FALSE,FALSE,"ONSE",3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17637,"Onoclea sensibilis",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Carex brunnescens","brownish sedge",1,0,0,0,NA,"0",NA,39446,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CABR15",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39446,"Carex brunnescens",NA,"(Pers.) Poir.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Scirpus cyperinus","woolgrass",1,0,1,1,NA,"0",NA,40228,"Poales","Cyperaceae","Scirpus",FALSE,FALSE,"SCCY",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40228,"Scirpus cyperinus",NA,"(L.) Kunth",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Iris versicolor","harlequin blueflag",1,0,0,0,NA,"0",NA,43196,"Asparagales","Iridaceae","Iris",FALSE,FALSE,"IRVE2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43196,"Iris versicolor",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Juncus canadensis","Canadian rush",0,0,0,1,NA,"0",NA,39228,"Poales","Juncaceae","Juncus",FALSE,FALSE,"JUCA3",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39228,"Juncus canadensis",NA,"J. Gay ex Laharpe",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Carex vesicaria","blister sedge",0,0,0,1,NA,"1",NA,39467,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CAVE6",5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39467,"Carex vesicaria",NA,"L.",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Dulichium arundinaceum","threeway sedge",0,0,1,1,NA,"0",NA,40009,"Poales","Cyperaceae","Dulichium",FALSE,FALSE,"DUAR3",5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40009,"Dulichium arundinaceum",NA,"(L.) Britton",FALSE
"GRME08",214,NA,NA,"8/14/2015",2015,"VS",1,"Triadenum fraseri","Fraser's St. Johnswort",0,0,1,0,NA,"0",NA,21473,"Malpighiales","Hypericaceae","Triadenum",FALSE,FALSE,"TRFR",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21473,"Triadenum fraseri",NA,"(Spach) Gleason",FALSE
"GRME06",221,NA,NA,"8/10/2015",2015,"VS",1,"Larix laricina","tamarack",0,1,0,0,NA,"0",NA,183412,"Pinales","Pinaceae","Larix",FALSE,FALSE,"LALA",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183412,"Larix laricina",NA,"(Du Roi) K. Koch",FALSE
