"Code","Location_ID","Visit_ID","Panel","Date","Year","Visit_Type","limited_RAM","Latin_Name","Common","Quadrat_NE","Quadrat_SE","Quadrat_SW","Quadrat_NW","quad_freq","Collected","Comments","TSN","Order","Family","Genus","Exotic","Invasive","PLANTS_Code","CoC_ME_ACAD","ACAD_ED","Aquatic","Fern_Ally","Graminoid","Herbaceous","Moss_Lichen","Shrub","Tree","Vine","Canopy_Exclusion","TSN_Accepted","Accepted_Latin_Name","Synonym","Author","Protected_species"
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Rubus hispidus","bristly dewberry",0,1,1,0,0,0,NA,24943,"Rosales","Rosaceae","Rubus",FALSE,FALSE,"RUHI",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24943,"Rubus hispidus",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Rubus idaeus","American red raspberry",1,1,0,0,100,0,NA,24947,"Rosales","Rosaceae","Rubus",FALSE,FALSE,"RUID",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24947,"Rubus idaeus","Rubus idaeus ssp. idaeus","L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Rubus pubescens","dwarf red blackberry",0,1,0,0,0,0,NA,25028,"Rosales","Rosaceae","Rubus",FALSE,FALSE,"RUPU",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25028,"Rubus pubescens",NA,"Raf.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Geum","avens",1,0,0,1,100,0,"Originally Ided as Agrimonia",24644,"Rosales","Rosaceae","Geum",FALSE,FALSE,"GEUM",3.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24644,"Geum",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Spiraea alba","white meadowsweet",1,1,1,1,100,0,NA,25329,"Rosales","Rosaceae","Spiraea",FALSE,FALSE,"SPAL2",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25329,"Spiraea alba",NA,"Du Roi",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Spiraea tomentosa","steeplebush",1,1,0,1,100,0,NA,25342,"Rosales","Rosaceae","Spiraea",FALSE,FALSE,"SPTO2",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25342,"Spiraea tomentosa",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Epilobium leptophyllum","bog willowherb",0,0,0,1,0,0,NA,27311,"Myrtales","Onagraceae","Epilobium",FALSE,FALSE,"EPLE2",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27311,"Epilobium leptophyllum",NA,"Raf.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Ilex verticillata","common winterberry",1,1,1,0,100,0,NA,27985,"Aquifoliales","Aquifoliaceae","Ilex",FALSE,FALSE,"ILVE",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27985,"Ilex verticillata",NA,"(L.) A. Gray",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Acer rubrum","red maple",1,1,0,1,100,0,NA,28728,"Sapindales","Sapindaceae","Acer",FALSE,FALSE,"ACRU",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28728,"Acer rubrum",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Oxalis stricta","common yellow oxalis",1,0,0,1,100,0,NA,29095,"Oxalidales","Oxalidaceae","Oxalis",FALSE,FALSE,"OXST",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29095,"Oxalis stricta",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Lycopus virginicus","virginia water horehound",1,0,0,1,100,0,NA,32255,"Lamiales","Lamiaceae","Lycopus",FALSE,FALSE,"LYVI4",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32255,"Lycopus virginicus",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Lycopus uniflorus","northern bugleweed",0,1,0,0,0,0,NA,32257,"Lamiales","Lamiaceae","Lycopus",FALSE,FALSE,"LYUN",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32257,"Lycopus uniflorus",NA,"Michx.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Galium","bedstraw",1,0,0,1,100,0,"4 leaves",34796,"Gentianales","Rubiaceae","Galium",FALSE,FALSE,"GALIU",3.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34796,"Galium",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Solidago canadensis","Canada goldenrod",1,1,0,0,100,0,NA,36224,"Asterales","Asteraceae","Solidago",FALSE,FALSE,"SOCA6",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36224,"Solidago canadensis",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Euthamia graminifolia","flattop goldentop",1,0,0,0,100,0,NA,37352,"Asterales","Asteraceae","Euthamia",FALSE,FALSE,"EUGR5",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37352,"Euthamia graminifolia",NA,"(L.) Nutt.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Juncus","rush",1,1,1,1,100,0,"#1",39220,"Poales","Juncaceae","Juncus",FALSE,FALSE,"JUNCU",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39220,"Juncus",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Carex lacustris","hairy sedge",1,1,1,1,100,0,NA,39409,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CALA16",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39409,"Carex lacustris",NA,"Willd.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Carex stricta","upright sedge",1,1,0,1,100,0,NA,39435,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CAST8",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39435,"Carex stricta",NA,"Lam.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Carex lasiocarpa","woolly-fruit sedge",1,1,1,1,100,0,NA,39459,"Poales","Cyperaceae","Carex",FALSE,FALSE,"CALA11",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39459,"Carex lasiocarpa",NA,"Ehrh.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Dulichium arundinaceum","threeway sedge",1,1,1,1,100,0,NA,40009,"Poales","Cyperaceae","Dulichium",FALSE,FALSE,"DUAR3",5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40009,"Dulichium arundinaceum",NA,"(L.) Britton",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Eriophorum angustifolium","tall cottongrass",0,1,1,1,0,0,NA,40080,"Poales","Cyperaceae","Eriophorum",FALSE,FALSE,"ERAN6",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40080,"Eriophorum angustifolium",NA,"Honck.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Eriophorum virginicum","tawny cottongrass",1,1,1,1,100,0,NA,40105,"Poales","Cyperaceae","Eriophorum",FALSE,FALSE,"ERVI8",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40105,"Eriophorum virginicum",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Rhynchospora alba","white beaksedge",0,0,0,1,0,0,NA,40151,"Poales","Cyperaceae","Rhynchospora",FALSE,FALSE,"RHAL3",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40151,"Rhynchospora alba",NA,"(L.) Vahl",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Scirpus cyperinus","woolgrass",0,1,0,0,0,0,NA,40228,"Poales","Cyperaceae","Scirpus",FALSE,FALSE,"SCCY",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40228,"Scirpus cyperinus",NA,"(L.) Kunth",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Calamagrostis canadensis","bluejoint",1,1,1,1,100,0,NA,40544,"Poales","Poaceae","Calamagrostis",FALSE,FALSE,"CACA4",3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40544,"Calamagrostis canadensis",NA,"(Michx.) P. Beauv.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Glyceria striata","fowl manna grass",1,0,0,0,100,0,NA,40833,"Poales","Poaceae","Glyceria",FALSE,FALSE,"GLST",3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40833,"Glyceria striata",NA,"(Lam.) Hitchc.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Muhlenbergia glomerata","marsh muhly",1,1,1,1,100,0,"Muhlenbergia glomerata",41918,"Poales","Poaceae","Muhlenbergia",FALSE,FALSE,"MUGL3",7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41918,"Muhlenbergia glomerata",NA,"(Willd.) Trin.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Sparganium","bur-reed",1,0,0,0,100,0,"vegetative",42312,"Poales","Typhaceae","Sparganium",FALSE,FALSE,"SPARG",5.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42312,"Sparganium",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Iris versicolor","harlequin blueflag",1,0,0,0,100,0,NA,43196,"Asparagales","Iridaceae","Iris",FALSE,FALSE,"IRVE2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43196,"Iris versicolor",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Picea mariana","black spruce",0,1,0,0,0,0,NA,183302,"Pinales","Pinaceae","Picea",FALSE,FALSE,"PIMA",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183302,"Picea mariana",NA,"""(Mill.) Britton",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Pinus strobus","eastern white pine",0,1,1,0,0,0,NA,183385,"Pinales","Pinaceae","Pinus",FALSE,FALSE,"PIST",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183385,"Pinus strobus",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Larix laricina","tamarack",1,1,1,0,100,0,NA,183412,"Pinales","Pinaceae","Larix",FALSE,FALSE,"LALA",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,183412,"Larix laricina",NA,"(Du Roi) K. Koch",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Carex utriculata","Northwest Territory sedge",1,1,1,1,100,0,NA,501288,"Poales","Cyperales","Carex",FALSE,FALSE,"CAUT",5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,501288,"Carex utriculata",NA,"Boott",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Kalmia angustifolia","sheep laurel",0,0,1,0,0,0,NA,503278,"Ericales","Ericaceae","Kalmia",FALSE,FALSE,"KAAN",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,503278,"Kalmia angustifolia",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Thuja occidentalis","eastern white cedar",0,0,1,0,0,0,NA,505490,"Cupressales","Cupressaceae","Thuja",FALSE,FALSE,"THOC2",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,505490,"Thuja occidentalis",NA,"L.",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Viola cucullata","marsh blue violet",1,1,1,0,100,0,NA,505709,"Malpighiales","Violaceae","Viola",FALSE,FALSE,"VICU",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505709,"Viola cucullata",NA,"Aiton",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Oclemena nemoralis","bog aster",1,1,1,1,100,0,NA,507629,"Asterales","Asteraceae","Oclemena",FALSE,FALSE,"OCNE2",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507629,"Oclemena nemoralis",NA,"(Aiton) Greene",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Doellingeria umbellata","parasol whitetop",0,0,0,1,0,0,NA,508093,"Asterales","Asteraceae","Doellingeria",FALSE,FALSE,"DOUM2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,508093,"Doellingeria umbellata",NA,"(Mill.) Nees",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Rhododendron groenlandicum","bog Labrador tea",0,1,1,0,0,0,NA,520050,"Ericales","Ericaceae","Rhododendron",FALSE,FALSE,"RHGR3",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,520050,"Rhododendron groenlandicum","Ledum groenlandicum","(Oeder) Kron & Judd",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Symphyotrichum lateriflorum","calico aster",1,0,0,0,100,0,NA,522220,"Asterales","Asteraceae","Symphyotrichum",FALSE,FALSE,"SYLA4",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,522220,"Symphyotrichum lateriflorum",NA,"(L.) ├ü. L├╢ve & D. L├╢ve",FALSE
"GIME03",224,291,-1,2024-08-12,2024,"VS",1,"Osmundastrum cinnamomea","cinnamon fern",0,1,1,0,0,0,NA,897944,"Osmundales","Osmundacea","Osmundastrum",FALSE,FALSE,"OSCI2",4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,897944,"Osmundastrum cinnamomea","Osmunda cinnamomea","(L.) C. Presl",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Unknown Rush - 01",NA,0,1,0,0,0,0,"#2",-9999999931,"Poales","Juncaceae",NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9999999931,"Unknown Rush - 01",NA,"Undefined",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Thelypteris palustris","eastern marsh fern",1,1,0,0,100,0,NA,17251,"Polypodiales","Thelypteridaceae","Thelypteris",FALSE,FALSE,"THPA",3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17251,"Thelypteris palustris",NA,"Schott",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Onoclea sensibilis","sensitive fern",1,0,0,0,100,0,NA,17637,"Polypodiales","Onocleaceae","Onoclea",FALSE,FALSE,"ONSE",3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17637,"Onoclea sensibilis",NA,"L.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Thalictrum pubescens","king of the meadow",1,0,0,0,100,0,NA,18678,"Ranunculales","Ranunculaceae","Thalictrum",FALSE,FALSE,"THPU2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18678,"Thalictrum pubescens",NA,"Pursh",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Myrica gale","sweetgale",1,1,1,1,100,0,NA,19265,"Fagales","Myricaceae","Myrica",FALSE,FALSE,"MYGA",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19265,"Myrica gale",NA,"L.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Alnus incana","gray alder",1,1,1,1,100,0,NA,19471,"Fagales","Betulaceae","Alnus",FALSE,FALSE,"ALIN2",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19471,"Alnus incana","Alnus incana ssp. rugosa","(L.) Moench",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Hypericum canadense","lesser Canadian St. Johnswort",1,1,0,1,100,0,NA,21417,"Malpighiales","Hypericaceae","Hypericum",FALSE,FALSE,"HYCA7",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21417,"Hypericum canadense",NA,"L.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Triadenum virginicum","Virginia marsh St. Johnswort",1,1,1,1,100,0,NA,21475,"Malpighiales","Hypericaceae","Triadenum",FALSE,FALSE,"TRVI2",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21475,"Triadenum virginicum",NA,"(L.) Raf.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Drosera rotundifolia","round-leaf sundew",0,1,1,1,0,0,NA,22017,"Caryophyllales","Droseraceae","Drosera",FALSE,FALSE,"DRRO",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22017,"Drosera rotundifolia",NA,"L.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Vaccinium macrocarpon","large cranberry",0,1,0,1,0,0,NA,23599,"Ericales","Ericaceae","Vaccinium",FALSE,FALSE,"VAMA",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23599,"Vaccinium macrocarpon",NA,"Aiton",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Chamaedaphne calyculata","leatherleaf",1,1,1,1,100,0,NA,23637,"Ericales","Ericaceae","Chamaedaphne",FALSE,FALSE,"CHCA2",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23637,"Chamaedaphne calyculata",NA,"(L.) Moench",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Lysimachia terrestris","earth loosestrife",0,1,0,1,0,0,NA,23985,"Ericales","Primulaceae","Lysimachia",FALSE,FALSE,"LYTE2",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23985,"Lysimachia terrestris",NA,"""(L.) Britton",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Rosa nitida","shining rose",0,1,1,0,0,0,NA,24834,"Rosales","Rosaceae","Rosa",FALSE,FALSE,"RONI",7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24834,"Rosa nitida",NA,"Willd.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Rubus idaeus","American red raspberry",1,0,0,0,100,0,NA,24947,"Rosales","Rosaceae","Rubus",FALSE,FALSE,"RUID",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24947,"Rubus idaeus","Rubus idaeus ssp. idaeus","L.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Spiraea alba","white meadowsweet",1,1,1,1,100,0,NA,25329,"Rosales","Rosaceae","Spiraea",FALSE,FALSE,"SPAL2",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25329,"Spiraea alba",NA,"Du Roi",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Spiraea tomentosa","steeplebush",1,1,1,1,100,0,NA,25342,"Rosales","Rosaceae","Spiraea",FALSE,FALSE,"SPTO2",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25342,"Spiraea tomentosa",NA,"L.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Epilobium leptophyllum","bog willowherb",1,0,0,0,100,0,NA,27311,"Myrtales","Onagraceae","Epilobium",FALSE,FALSE,"EPLE2",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27311,"Epilobium leptophyllum",NA,"Raf.",FALSE
"GIME07",225,292,-1,2024-08-12,2024,"VS",1,"Ilex verticillata","common winterberry",0,0,1,1,0,0,NA,27985,"Aquifoliales","Aquifoliaceae","Ilex",FALSE,FALSE,"ILVE",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27985,"Ilex verticillata",NA,"(L.) A. Gray",FALSE
