Code,Location_ID,Visit_ID,Panel,Date,Year,Visit_Type,limited_RAM,Strata,Strata_ID,Latin_Name,Common,Percent_Cover,TSN,Order,Family,Genus,Exotic,Invasive,PLANTS_Code,CoC_ME_ACAD,ACAD_ED,Aquatic,Fern_Ally,Graminoid,Herbaceous,Moss_Lichen,Shrub,Tree,Vine,Canopy_Exclusion,TSN_Accepted,Accepted_Latin_Name,Synonym,Author,Protected_species
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,29,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/23/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Alnus incana ssp. Rugosa,,17,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Typha latifolia,,50,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Alnus incana ssp. Rugosa,,14,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,8/12/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,6,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,17,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/28/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Osmundastrum cinnamomea,,11,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/28/2015,2015,VS,1,,6,Acer rubrum,,61,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,27,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Osmundastrum cinnamomea,,21,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,57,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula papyrifera,,17,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,29,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,7,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,83,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/30/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula papyrifera,,13,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,50,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,8/14/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,1,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,33,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula papyrifera,,19,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,38,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lenticularis,,34,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,56,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,21,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,0,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,4,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lenticularis,,0,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,55,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex utriculata,,30,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/10/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,59,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/10/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,42,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/10/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,27,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/10/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,49,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/14/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,5,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,30,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,18,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,30,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,20,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex vesicaria,,12,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,53,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex vesicaria,,0,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,16,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,75,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex vesicaria,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Salix petiolaris,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Alnus incana ssp. rugosa,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,8,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex vesicaria,,0,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Salix petiolaris,,8,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,8/12/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Alnus incana ssp. rugosa,,8,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Vaccinium corymbosum,,12,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2015,2015,VS,1,Short Woody Plants (shrubs and trees <5m),5,Rhododendron canadense,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2015,2015,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,11,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,7,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Vaccinium corymbosum,,4,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2020,2020,VS,1,Short Woody Plants (shrubs and trees <5m),5,Rhododendron canadense,,16,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,8,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,8/14/2020,2020,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,60,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,60,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/14/2015,2015,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex atlantica,,80,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,18,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex vesicaria,,12,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,45,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,30,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,8/12/2020,2020,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex utriculata,,20,,,,,,,,,,,,,,,,,,,,,,,
GRME01,218,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,30,,,,,,,,,,,,,,,,,,,,,,,
GRME01,218,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,45,,,,,,,,,,,,,,,,,,,,,,,
GRME01,218,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME01,218,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,28,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,25,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Typha latifolia,,50,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,1,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Myrica gale,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME02,223,NA,NA,7/25/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Frangula alnus,,1,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Osmundastrum cinnamomea,,20,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,2,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,70,,,,,,,,,,,,,,,,,,,,,,,
GRME03,215,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula papyrifera,,16,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,65,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,12,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,2,,,,,,,,,,,,,,,,,,,,,,,
GRME04,222,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,60,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,50,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,22,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,14,,,,,,,,,,,,,,,,,,,,,,,
GRME05,219,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex utriculata,,30,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Short Emergent Plants/Forbs/Graminoids (<0.5m),3,Carex brunnescens,,16,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,50,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,3,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Vaccinium corymbosum,,13,,,,,,,,,,,,,,,,,,,,,,,
GRME06,221,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,40,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,12,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,0.5,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,12,,,,,,,,,,,,,,,,,,,,,,,
GRME07,217,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,32,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lasiocarpa,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex utriculata,,13,,,,,,,,,,,,,,,,,,,,,,,
GRME08,214,NA,NA,7/25/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Myrica gale,,20,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Osmundastrum cinnamomea,,10,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex stricta,,18,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Kalmia angustifolia,,27,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Short Woody Plants (shrubs and trees <5m),5,Frangula alnus,,1,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Betula populifolia,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME09,216,NA,NA,7/27/2023,2023,VS,1,Tall Woody Plants (shrubs and trees ≥5.0m),6,Acer rubrum,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex lacustris,,15,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Calamagrostis canadensis,,35,,,,,,,,,,,,,,,,,,,,,,,
GRME10,220,NA,NA,7/25/2023,2023,VS,1,Tall Emergent Plants/Forbs/Graminoids (≥0.5m),4,Carex utriculata,,20,,,,,,,,,,,,,,,,,,,,,,,
